tconst	averageRating	numVotes
tt0025014	6.7	30
tt0025015	7.0	52
tt0025016	6.7	49
tt0025017	6.4	21
tt0025019	5.8	220
tt0025021	7.6	46
tt0025022	5.9	22
tt0025024	6.4	20
tt0025025	6.6	130
tt0025026	7.1	16
tt0025028	7.2	1580
tt0025029	7.1	132
tt0025030	5.6	14
tt0025031	6.0	243
tt0025032	5.6	25
tt0025034	6.3	332
tt0025035	6.6	49
tt0025036	6.9	28
tt0025037	7.2	1410
tt0025038	6.0	114
tt0025039	6.3	267
tt0025040	6.7	56
tt0025041	5.8	32
tt0025043	6.5	143
tt0025046	6.4	107
tt0025050	5.9	32
tt0025051	6.1	70
tt0025054	4.7	14
tt0025055	7.2	322
tt0025057	6.6	35
tt0025059	6.3	23
tt0025060	6.6	19
tt0025061	6.9	20
tt0025062	7.3	107
tt0025064	6.7	76
tt0025066	4.8	115
tt0025068	6.2	245
tt0025069	6.3	328
tt0025071	7.2	307
tt0025072	4.1	14
tt0025073	6.6	74
tt0025074	5.8	19
tt0025075	3.6	85
tt0025076	6.6	247
tt0025077	7.0	13
tt0025078	6.3	10
tt0025082	4.7	23
tt0025084	5.5	35
tt0025085	6.8	30
tt0025087	6.6	11
tt0025090	4.1	15
tt0025091	6.9	1200
tt0025092	6.7	60
tt0025094	7.0	434
tt0025095	6.3	35
tt0025100	7.1	114
tt0025101	7.1	989
tt0025102	6.1	8
tt0025103	7.3	29
tt0025110	8.0	7
tt0025111	5.9	18
tt0025114	5.5	16
tt0025115	6.2	28
tt0025116	6.7	11
tt0025117	6.4	402
tt0025118	5.8	111
tt0025119	6.2	171
tt0025121	7.6	151
tt0025123	6.2	12
tt0025124	5.8	504
tt0025125	5.3	20
tt0025126	6.8	589
tt0025127	5.8	6
tt0025128	5.3	9
tt0025129	7.0	1135
tt0025130	7.4	148
tt0025131	7.1	8
tt0025132	6.1	952
tt0025133	6.0	73
tt0025134	6.2	450
tt0025136	7.3	36
tt0025138	5.9	22
tt0025139	7.7	6
tt0025140	5.3	12
tt0025141	6.0	79
tt0025143	4.4	47
tt0025146	5.3	6
tt0025150	7.4	7
tt0025151	6.7	113
tt0025152	6.8	17
tt0025153	7.0	469
tt0025155	6.3	7
tt0025158	6.5	18
tt0025161	6.8	642
tt0025162	6.7	41
tt0025163	6.6	373
tt0025164	7.6	5984
tt0025165	6.5	122
tt0025166	6.6	40
tt0025167	6.7	6
tt0025169	5.7	333
tt0025170	5.3	74
tt0025171	2.9	7
tt0025172	5.1	53
tt0025173	6.7	919
tt0025174	5.3	17
tt0025176	6.0	102
tt0025177	5.7	70
tt0025178	6.3	27
tt0025179	5.8	6
tt0025181	6.3	30
tt0025184	6.9	470
tt0025185	7.8	1019
tt0025186	5.2	19
tt0025187	5.3	97
tt0025188	4.8	59
tt0025189	6.8	151
tt0025190	6.3	172
tt0025191	6.5	159
tt0025192	6.5	34
tt0025193	5.9	164
tt0025194	5.7	81
tt0025195	4.6	5
tt0025196	7.5	56
tt0025198	7.3	307
tt0025199	4.8	17
tt0025200	7.5	1069
tt0025201	6.2	14
tt0025202	6.2	128
tt0025204	5.2	180
tt0025206	5.0	61
tt0025207	7.0	42
tt0025210	6.7	13
tt0025211	7.3	817
tt0025212	6.7	6
tt0025213	7.1	275
tt0025214	6.6	317
tt0025215	6.9	11
tt0025217	5.9	17
tt0025219	6.7	200
tt0025220	5.1	14
tt0025221	6.6	62
tt0025222	5.6	125
tt0025223	6.5	105
tt0025226	6.3	381
tt0025227	5.6	992
tt0025228	7.2	421
tt0025230	5.8	59
tt0025232	5.7	6
tt0025234	7.4	16
tt0025236	5.9	38
tt0025237	5.4	17
tt0025238	6.4	658
tt0025239	7.1	74
tt0025240	6.5	13
tt0025241	6.3	9
tt0025244	6.1	19
tt0025245	7.1	10
tt0025248	7.2	150
tt0025249	7.9	183
tt0025250	6.8	308
tt0025251	7.0	575
tt0025254	6.7	334
tt0025256	6.1	86
tt0025258	6.0	13
tt0025260	5.7	74
tt0025261	7.8	6
tt0025262	5.0	35
tt0025263	6.3	626
tt0025264	6.5	29
tt0025267	6.5	166
tt0025268	7.1	135
tt0025269	6.5	42
tt0025270	5.6	114
tt0025271	4.9	215
tt0025272	6.8	839
tt0025273	6.8	674
tt0025274	5.2	86
tt0025279	6.1	17
tt0025281	6.3	7
tt0025282	6.3	23
tt0025284	6.1	96
tt0025285	6.9	16
tt0025286	6.8	17
tt0025288	7.1	20
tt0025289	6.3	19
tt0025290	6.5	182
tt0025291	8.0	6
tt0025293	6.5	8
tt0025295	7.5	31
tt0025296	6.8	13
tt0025298	6.6	7
tt0025301	7.6	3445
tt0025302	5.5	39
tt0025303	6.2	132
tt0025305	7.0	8
tt0025306	5.4	13
tt0025308	4.8	15
tt0025309	5.4	31
tt0025313	4.2	13
tt0025314	6.3	55
tt0025315	7.1	15
tt0025316	8.1	81247
tt0025318	7.4	4284
tt0025319	5.2	6
tt0025320	5.3	29
tt0025321	6.7	304
tt0025322	7.4	11
tt0025323	4.4	301
tt0025324	7.0	59
tt0025326	6.9	50
tt0025327	4.8	11
tt0025328	5.2	10
tt0025329	6.6	139
tt0025330	7.1	1318
tt0025332	6.1	118
tt0025333	6.2	219
tt0025335	6.4	1630
tt0025336	4.9	10
tt0025338	7.0	243
tt0025340	6.2	148
tt0025341	6.7	12
tt0025342	6.4	76
tt0025343	6.1	70
tt0025344	3.7	6
tt0025345	6.0	244
tt0025346	5.9	248
tt0025347	7.7	396
tt0025349	4.6	88
tt0025350	4.8	5
tt0025351	6.0	429
tt0025353	6.8	6
tt0025354	6.0	7
tt0025355	7.2	5
tt0025357	4.9	17
tt0025359	5.6	5
tt0025362	6.5	77
tt0025363	6.4	184
tt0025365	6.2	27
tt0025366	6.6	380
tt0025367	5.5	23
tt0025368	7.1	69
tt0025370	6.4	14
tt0025371	5.1	99
tt0025372	6.6	49
tt0025373	5.1	715
tt0025374	4.7	6
tt0025375	5.4	78
tt0025377	5.8	8
tt0025378	6.6	34
tt0025379	5.0	8
tt0025381	6.3	79
tt0025382	5.1	99
tt0025384	5.1	98
tt0025385	6.9	145
tt0025388	6.9	7
tt0025389	6.6	8
tt0025390	7.0	13
tt0025391	4.1	134
tt0025393	6.7	204
tt0025395	5.4	77
tt0025396	6.6	71
tt0025397	7.0	932
tt0025399	6.3	58
tt0025401	5.2	41
tt0025404	5.3	50
tt0025405	6.8	87
tt0025406	7.0	48
tt0025408	7.5	386
tt0025409	6.4	588
tt0025410	7.1	1059
tt0025411	7.4	17
tt0025413	7.5	1039
tt0025415	2.1	10
tt0025416	5.6	7
tt0025417	6.5	123
tt0025418	6.6	112
tt0025419	5.9	9
tt0025420	4.9	176
tt0025421	4.2	137
tt0025422	6.1	376
tt0025423	7.0	2572
tt0025424	4.4	63
tt0025426	5.7	158
tt0025427	5.3	26
tt0025432	4.9	12
tt0025434	6.2	17
tt0025437	5.5	31
tt0025439	5.6	10
tt0025440	5.6	884
tt0025442	6.6	314
tt0025443	6.4	154
tt0025444	7.9	7
tt0025446	6.8	55
tt0025447	5.8	15
tt0025448	8.0	167
tt0025450	6.5	26
tt0025451	5.6	21
tt0025452	6.9	14628
tt0025453	7.1	105
tt0025454	5.1	18
tt0025455	5.2	800
tt0025456	7.4	1649
tt0025457	6.1	38
tt0025458	7.2	174
tt0025459	6.4	430
tt0025461	7.1	537
tt0025463	6.5	51
tt0025464	7.2	3056
tt0025465	3.5	1810
tt0025466	5.1	17
tt0025467	5.0	5
tt0025468	6.6	19
tt0025471	6.9	156
tt0025472	5.8	259
tt0025473	6.6	42
tt0025476	7.4	5
tt0025477	7.8	1320
tt0025478	7.8	214
tt0025479	7.1	182
tt0025480	6.1	564
tt0025481	6.2	65
tt0025483	6.1	12
tt0025484	6.7	30
tt0025486	6.9	17
tt0025488	7.9	1008
tt0025489	6.4	537
tt0025491	6.1	35
tt0025492	5.7	112
tt0025493	7.5	2225
tt0025494	6.2	128
tt0025495	6.8	11
tt0025497	6.4	188
tt0025498	6.7	266
tt0025499	5.7	658
tt0025500	6.4	169
tt0025501	6.8	62
tt0025502	7.6	136
tt0025503	4.8	53
tt0025504	6.4	14
tt0025505	6.1	15
tt0025507	4.3	24
tt0025509	8.1	1289
tt0025510	6.4	148
tt0025512	5.8	15
tt0025513	5.6	64
tt0025514	5.3	79
tt0025515	5.1	225
tt0025516	6.5	66
tt0025518	5.3	26
tt0025520	6.6	87
tt0025523	6.2	174
tt0025524	7.3	264
tt0025525	6.6	64
tt0025526	6.6	10
tt0025527	7.9	23
tt0025529	6.7	513
tt0025530	6.1	170
tt0025531	5.3	100
tt0025532	6.8	431
tt0025533	5.8	151
tt0025534	4.2	29
tt0025535	6.4	30
tt0025536	8.0	843
tt0025538	7.2	59
tt0025539	7.1	7
tt0025540	5.6	25
tt0025541	7.4	5
tt0025542	7.0	70
tt0025543	4.6	325
tt0025544	7.4	61
tt0025545	4.4	38
tt0025546	7.0	384
tt0025547	6.9	19
tt0025549	6.6	8
tt0025551	5.7	6
tt0025555	6.1	186
tt0025556	7.8	85
tt0025557	7.1	27
tt0025558	6.6	78
tt0025561	7.3	190
tt0025562	6.0	55
tt0025564	6.2	41
tt0025566	7.0	259
tt0025569	7.1	294
tt0025570	7.2	5
tt0025571	6.8	6
tt0025577	6.9	42
tt0025579	6.4	128
tt0025580	6.6	769
tt0025581	5.8	48
tt0025585	6.0	33
tt0025586	7.3	5221
tt0025588	6.2	71
tt0025589	5.5	62
tt0025590	7.6	785
tt0025591	7.5	1101
tt0025592	5.6	176
tt0025593	6.6	11
tt0025594	5.4	19
tt0025596	8.2	40
tt0025597	6.8	10
tt0025598	6.7	34
tt0025599	6.0	11
tt0025600	6.9	288
tt0025601	5.9	442
tt0025603	6.9	33
tt0025604	4.7	37
tt0025605	5.6	19
tt0025606	6.5	37
tt0025607	7.7	1145
tt0025608	7.4	19
tt0025609	6.7	347
tt0025610	7.2	1152
tt0025611	5.7	115
tt0025612	5.3	11
tt0025614	3.4	7
tt0025616	7.2	17
tt0025617	6.7	1110
tt0025619	6.2	257
tt0025623	6.8	55
tt0025628	6.3	181
tt0025629	6.1	78
tt0025630	6.9	7
tt0025631	4.0	5
tt0025633	5.8	54
tt0025635	7.2	12
tt0025636	3.5	10
tt0025638	5.6	5
tt0025639	6.7	63
tt0025641	6.7	372
tt0025642	7.4	14
tt0025643	7.2	13
tt0025644	6.2	90
tt0025645	6.0	90
tt0025646	6.9	16
tt0025647	7.4	40
tt0025648	5.9	12
tt0025651	5.2	130
tt0025653	6.7	59
tt0025655	6.7	12
tt0025656	7.0	14
tt0025657	6.6	238
tt0025658	5.0	23
tt0025660	5.6	29
tt0025661	5.6	10
tt0025663	5.7	16
tt0025665	7.1	422
tt0025666	6.8	20
tt0025667	5.7	79
tt0025671	6.9	96
tt0025672	6.7	7
tt0025674	6.4	59
tt0025678	6.8	25
tt0025679	7.1	10
tt0025680	7.0	83
tt0025681	6.4	459
tt0025682	7.3	17
tt0025683	6.5	44
tt0025684	5.0	13
tt0025687	5.1	24
tt0025688	7.9	1042
tt0025690	7.2	37
tt0025691	7.5	171
tt0025696	5.6	16
tt0025698	6.8	60
tt0025699	5.4	753
tt0025700	2.8	14
tt0025701	6.0	33
tt0025702	5.9	19
tt0025704	6.0	193
tt0025705	7.0	149
tt0025706	7.3	32
tt0025707	7.0	7
tt0025708	6.9	9
tt0025709	5.8	108
tt0025710	5.8	115
tt0025711	5.5	11
tt0025712	6.2	207
tt0025713	6.5	48
tt0025714	6.2	16
tt0025715	7.2	14
tt0025716	6.5	91
tt0025717	5.2	51
tt0025718	6.4	645
tt0025720	6.4	440
tt0025724	5.2	25
tt0025725	4.9	231
tt0025726	5.3	7
tt0025727	3.9	116
tt0025728	4.8	10
tt0025729	5.2	5
tt0025730	6.5	70
tt0025731	6.9	477
tt0025735	6.3	15
tt0025736	5.2	5
tt0025737	6.2	8
tt0025738	6.4	28
tt0025740	6.6	964
tt0025743	5.4	5
tt0025744	6.8	20
tt0025745	6.3	30
tt0025746	7.7	4908
tt0025747	5.4	281
tt0025748	7.5	3401
tt0025750	5.8	47
tt0025751	5.6	5
tt0025752	7.5	13
tt0025755	6.3	487
tt0025757	5.2	5
tt0025758	6.2	77
tt0025759	6.1	89
tt0025762	5.8	114
tt0025763	7.1	90
tt0025766	7.5	30
tt0025768	7.3	113
tt0025770	5.7	90
tt0025771	7.1	232
tt0025772	6.5	31
tt0025773	6.0	28
tt0025774	6.4	103
tt0025775	6.9	10
tt0025776	5.8	13
tt0025778	6.7	132
tt0025779	5.4	27
tt0025780	7.3	172
tt0025782	6.2	29
tt0025783	7.2	130
tt0025784	7.0	20
tt0025785	6.0	158
tt0025786	7.7	143
tt0025788	6.9	117
tt0025791	7.5	627
tt0025793	5.3	46
tt0025795	5.4	12
tt0025796	6.6	84
tt0025797	6.7	273
tt0025799	6.9	542
tt0025800	5.7	30
tt0025802	6.8	13
tt0025803	5.7	278
tt0025805	6.1	167
tt0025806	7.4	27
tt0025807	7.1	148
tt0025808	5.7	66
tt0025809	6.5	203
tt0025810	7.2	14
tt0025812	6.3	20
tt0025814	3.6	5
tt0025815	6.6	40
tt0025822	5.5	595
tt0025826	6.8	327
tt0025828	6.4	341
tt0025829	5.7	372
tt0025830	5.3	808
tt0025832	5.9	30
tt0025833	5.9	361
tt0025834	5.2	8
tt0025835	6.5	15
tt0025836	5.9	131
tt0025838	5.9	118
tt0025839	6.6	15
tt0025840	6.3	152
tt0025841	6.9	156
tt0025842	6.8	120
tt0025843	5.1	106
tt0025844	6.6	208
tt0025845	5.6	36
tt0025846	7.0	9
tt0025849	6.2	11
tt0025850	5.6	182
tt0025852	7.7	16
tt0025853	5.1	15
tt0025855	5.9	7
tt0025856	6.6	38
tt0025857	5.9	12
tt0025859	6.3	79
tt0025860	4.4	12
tt0025861	7.3	25
tt0025862	7.6	4333
tt0025863	6.0	22
tt0025866	6.0	6
tt0025868	6.5	12
tt0025872	5.6	75
tt0025873	7.8	1595
tt0025876	6.7	34
tt0025877	6.1	73
tt0025878	8.1	23325
tt0025879	4.7	14
tt0025880	6.9	572
tt0025881	6.1	13
tt0025882	6.1	244
tt0025883	6.5	196
tt0025884	5.5	101
tt0025885	5.1	54
tt0025886	5.9	33
tt0025888	6.5	37
tt0025889	7.6	753
tt0025890	6.0	9
tt0025891	5.1	30
tt0025892	5.9	17
tt0025893	5.8	143
tt0025894	6.2	10
tt0025895	5.5	22
tt0025896	5.8	59
tt0025898	7.4	1234
tt0025902	5.7	82
tt0025903	5.4	630
tt0025904	6.1	9
tt0025905	6.4	120
tt0025907	7.2	2035
tt0025911	6.7	558
tt0025913	7.5	13310
tt0025915	6.1	18
tt0025919	7.8	5119
tt0025920	6.5	288
tt0025921	6.9	61
tt0025922	7.0	131
tt0025923	6.5	100
tt0025924	5.2	45
tt0025926	7.0	279
tt0025927	4.4	27
tt0025928	5.2	12
tt0025929	7.9	2481
tt0025933	4.8	5
tt0025935	6.5	402
tt0025937	6.4	74
tt0025939	6.0	223
tt0025940	6.5	43
tt0025941	5.9	61
tt0025942	6.5	93
tt0025943	6.9	118
tt0025945	6.1	129
tt0025946	7.1	728
tt0025947	4.7	54
tt0025948	6.5	995
tt0025951	7.0	6
tt0025952	7.0	41
tt0025953	7.0	29
tt0025954	5.9	161
tt0025955	6.6	43
tt0025957	5.8	36
tt0025960	4.6	8
tt0025961	7.4	129
tt0025962	5.1	31
tt0025963	7.3	137
tt0025964	6.2	354
tt0025965	6.3	638
tt0025966	6.5	187
tt0025967	6.0	100
tt0025968	5.4	8
tt0025969	5.3	681
tt0025971	7.2	11
tt0025972	6.2	24
tt0025973	6.8	263
tt0025977	6.2	35
tt0025978	8.2	5
tt0025979	6.2	60
tt0025981	4.6	17
tt0025982	5.8	105
tt0025983	6.8	193
tt0025984	5.8	20
tt0025985	6.9	33
tt0025986	6.8	46
tt0025987	7.1	42
tt0025988	5.0	44
tt0025989	6.8	130
tt0025990	5.6	26
tt0025991	6.1	50
tt0025992	6.4	11
tt0025993	5.7	11
tt0025994	6.0	7
tt0025995	5.6	43
tt0025996	6.0	39
tt0025997	7.2	1309
tt0025998	6.1	67
tt0026000	7.1	762
tt0026001	6.5	28
tt0026002	6.1	7
tt0026003	6.0	223
tt0026005	6.0	15
tt0026006	6.6	96
tt0026007	7.0	518
tt0026008	6.0	268
tt0026010	6.1	7
tt0026013	6.8	31
tt0026014	5.3	24
tt0026015	6.9	90
tt0026016	6.7	32
tt0026017	7.6	872
tt0026018	5.5	27
tt0026019	7.2	270
tt0026023	6.5	404
tt0026026	7.0	6
tt0026027	6.1	36
tt0026028	6.1	8
tt0026029	7.8	45183
tt0026032	6.4	53
tt0026034	6.8	42
tt0026035	5.8	48
tt0026037	6.5	164
tt0026038	6.3	57
tt0026039	5.7	9
tt0026040	6.2	312
tt0026041	5.9	15
tt0026042	5.8	43
tt0026043	6.4	560
tt0026044	5.2	50
tt0026045	6.3	80
tt0026046	7.0	571
tt0026047	6.1	131
tt0026049	7.7	6
tt0026051	6.2	6
tt0026052	5.6	48
tt0026053	6.6	23
tt0026054	6.3	97
tt0026055	6.1	531
tt0026056	7.0	3196
tt0026057	6.2	6
tt0026058	5.4	128
tt0026060	5.8	6
tt0026061	6.2	6
tt0026062	7.4	12
tt0026064	5.7	64
tt0026065	7.0	60
tt0026066	2.8	12
tt0026069	6.7	113
tt0026071	7.1	4398
tt0026072	4.1	7
tt0026073	6.8	1374
tt0026074	7.1	82
tt0026075	6.0	154
tt0026079	6.4	31
tt0026080	5.0	21
tt0026081	3.4	8
tt0026082	6.8	146
tt0026085	5.5	109
tt0026086	5.8	127
tt0026087	6.3	12
tt0026090	6.2	29
tt0026091	6.0	122
tt0026092	5.7	131
tt0026093	6.4	44
tt0026094	7.9	2259
tt0026095	7.0	518
tt0026097	6.8	1282
tt0026098	6.6	8
tt0026099	4.7	27
tt0026100	5.9	13
tt0026101	6.6	100
tt0026102	6.5	163
tt0026103	8.0	5
tt0026104	6.0	710
tt0026105	7.7	239
tt0026106	6.1	40
tt0026107	6.3	84
tt0026108	6.5	31
tt0026109	7.0	272
tt0026110	5.6	159
tt0026111	7.4	167
tt0026112	5.5	57
tt0026113	5.9	206
tt0026114	5.4	27
tt0026115	6.1	9
tt0026116	6.0	160
tt0026117	6.2	228
tt0026118	5.4	16
tt0026119	7.2	20
tt0026120	6.6	155
tt0026121	6.6	587
tt0026122	6.6	22
tt0026123	7.0	1391
tt0026124	6.9	198
tt0026125	8.1	8
tt0026126	6.9	1535
tt0026127	6.6	15
tt0026128	5.4	5
tt0026129	7.1	1253
tt0026130	5.0	39
tt0026131	5.9	32
tt0026132	6.7	337
tt0026133	5.7	51
tt0026134	5.9	398
tt0026135	6.4	79
tt0026137	6.5	120
tt0026138	7.9	37517
tt0026139	6.3	159
tt0026142	6.5	172
tt0026143	5.1	220
tt0026144	6.8	1290
tt0026145	6.8	203
tt0026146	5.9	35
tt0026147	5.7	7
tt0026148	5.3	53
tt0026149	4.4	45
tt0026150	4.7	52
tt0026151	5.2	91
tt0026152	5.0	38
tt0026153	5.2	45
tt0026154	4.8	42
tt0026155	5.3	47
tt0026157	5.4	81
tt0026160	7.3	49
tt0026161	6.7	7
tt0026162	5.8	195
tt0026163	6.4	29
tt0026164	6.9	1527
tt0026166	5.7	76
tt0026173	4.4	5
tt0026174	7.8	11372
tt0026176	5.4	53
tt0026177	5.6	45
tt0026178	6.5	41
tt0026179	5.8	102
tt0026180	6.4	148
tt0026181	6.8	23
tt0026182	6.4	143
tt0026184	6.7	645
tt0026185	6.6	472
tt0026186	6.8	6
tt0026187	6.2	320
tt0026188	6.8	13
tt0026191	6.9	543
tt0026192	6.2	12
tt0026193	5.7	43
tt0026195	4.6	113
tt0026196	6.8	18
tt0026197	7.1	1597
tt0026198	7.5	1286
tt0026199	7.4	1151
tt0026200	6.3	59
tt0026201	7.2	18
tt0026202	6.2	37
tt0026203	5.6	18
tt0026205	7.0	1971
tt0026206	6.1	41
tt0026207	5.6	17
tt0026208	5.7	36
tt0026209	3.6	191
tt0026210	7.1	126
tt0026211	6.1	93
tt0026213	5.6	49
tt0026216	4.5	47
tt0026218	5.0	6
tt0026221	6.5	316
tt0026222	6.4	164
tt0026223	5.1	25
tt0026225	6.7	20
tt0026226	6.3	666
tt0026230	4.8	335
tt0026231	4.8	72
tt0026232	6.0	25
tt0026233	7.2	477
tt0026234	7.2	20
tt0026237	4.9	57
tt0026238	6.5	71
tt0026239	6.5	11
tt0026240	5.0	7
tt0026241	5.5	44
tt0026242	5.8	42
tt0026243	5.7	26
tt0026244	4.9	37
tt0026245	6.5	163
tt0026246	7.0	1453
tt0026247	6.2	19
tt0026249	6.7	870
tt0026250	7.2	51
tt0026252	6.9	1421
tt0026253	5.5	18
tt0026254	5.0	22
tt0026256	7.1	14
tt0026257	7.1	153
tt0026258	5.9	70
tt0026259	5.9	59
tt0026260	5.9	11
tt0026261	7.1	2398
tt0026262	6.7	617
tt0026263	6.3	17
tt0026264	6.8	581
tt0026266	7.5	3294
tt0026267	5.2	868
tt0026268	5.8	12
tt0026269	6.1	22
tt0026270	6.4	14
tt0026271	5.8	14
tt0026272	3.0	28
tt0026273	5.4	718
tt0026274	6.4	66
tt0026275	6.1	295
tt0026276	7.1	2457
tt0026277	7.1	159
tt0026279	5.2	70
tt0026280	6.8	92
tt0026282	7.4	20
tt0026283	7.2	135
tt0026284	7.1	33
tt0026285	6.6	86
tt0026286	4.1	10
tt0026287	6.4	56
tt0026289	6.3	260
tt0026291	5.5	145
tt0026292	6.8	142
tt0026293	6.6	303
tt0026294	6.5	16
tt0026298	4.8	10
tt0026300	8.2	10
tt0026301	6.4	100
tt0026302	5.7	91
tt0026303	7.1	125
tt0026304	7.1	17
tt0026305	4.7	27
tt0026307	7.0	11
tt0026308	5.8	11
tt0026309	5.8	13
tt0026310	6.1	92
tt0026311	7.4	34
tt0026312	7.0	78
tt0026313	5.9	210
tt0026314	6.9	28
tt0026315	6.1	115
tt0026316	7.7	10
tt0026319	7.3	29
tt0026320	5.8	72
tt0026321	6.7	6
tt0026324	7.1	20
tt0026325	6.9	88
tt0026328	4.9	231
tt0026329	7.3	65
tt0026331	6.6	12
tt0026332	8.0	6
tt0026333	6.1	79
tt0026334	6.9	9
tt0026335	6.5	15
tt0026336	6.7	6
tt0026337	7.4	25
tt0026338	6.4	280
tt0026341	6.4	28
tt0026343	6.4	133
tt0026348	6.4	7
tt0026349	5.0	20
tt0026352	6.4	49
tt0026353	5.5	22
tt0026355	7.4	8
tt0026356	5.0	11
tt0026358	5.6	69
tt0026359	6.0	63
tt0026360	5.1	24
tt0026361	7.1	392
tt0026362	7.3	905
tt0026363	6.0	160
tt0026366	5.6	12
tt0026367	5.6	27
tt0026368	5.9	14
tt0026369	6.0	150
tt0026370	5.5	59
tt0026373	6.7	213
tt0026374	7.1	174
tt0026375	6.3	7
tt0026377	6.7	95
tt0026378	7.4	134
tt0026379	6.5	20
tt0026381	9.3	7
tt0026383	4.6	25
tt0026385	6.2	443
tt0026386	5.0	9
tt0026387	3.6	15
tt0026388	7.1	1029
tt0026389	5.4	8
tt0026392	5.6	11
tt0026393	7.2	3071
tt0026394	6.0	221
tt0026396	6.2	11
tt0026399	6.8	24
tt0026400	6.8	248
tt0026402	6.9	114
tt0026403	6.1	105
tt0026405	5.5	31
tt0026406	6.9	1434
tt0026407	5.4	33
tt0026408	5.3	7
tt0026409	7.1	408
tt0026410	7.1	21
tt0026411	6.0	23
tt0026412	5.9	27
tt0026413	7.2	850
tt0026414	7.7	6
tt0026415	7.2	10
tt0026416	7.1	280
tt0026417	5.3	438
tt0026418	6.4	254
tt0026419	6.8	342
tt0026420	5.9	114
tt0026421	7.5	2172
tt0026422	6.3	340
tt0026423	7.0	650
tt0026424	7.7	1032
tt0026425	6.5	53
tt0026426	6.6	245
tt0026431	6.3	141
tt0026432	5.6	109
tt0026433	6.5	8
tt0026435	6.7	60
tt0026436	5.9	35
tt0026437	5.9	16
tt0026438	6.5	37
tt0026440	7.2	6
tt0026443	6.0	5
tt0026444	6.7	157
tt0026445	4.9	22
tt0026446	7.1	139
tt0026447	5.7	34
tt0026448	5.3	9
tt0026449	6.9	30
tt0026450	7.0	5
tt0026452	7.1	1321
tt0026453	5.8	11
tt0026455	6.0	54
tt0026456	5.0	24
tt0026457	6.3	94
tt0026458	6.3	58
tt0026460	6.6	22
tt0026462	6.8	13
tt0026465	6.3	118
tt0026466	5.5	43
tt0026467	4.2	6
tt0026468	5.4	47
tt0026470	5.2	17
tt0026471	5.8	31
tt0026472	6.2	79
tt0026474	5.0	12
tt0026475	5.0	8
tt0026476	7.0	5
tt0026477	7.7	12
tt0026478	6.4	52
tt0026479	8.2	649
tt0026480	6.0	8
tt0026481	5.9	251
tt0026482	6.3	45
tt0026484	6.1	22
tt0026485	6.7	55
tt0026486	6.2	64
tt0026487	5.7	11
tt0026488	5.8	25
tt0026489	4.9	24
tt0026491	6.3	91
tt0026492	5.7	30
tt0026493	7.0	205
tt0026494	7.6	496
tt0026496	5.4	39
tt0026497	6.5	492
tt0026499	6.5	142
tt0026500	7.5	6
tt0026502	5.6	58
tt0026503	6.7	171
tt0026505	6.2	166
tt0026506	5.8	13
tt0026507	5.6	349
tt0026508	7.1	267
tt0026509	6.1	7
tt0026510	6.3	355
tt0026512	5.1	79
tt0026513	5.0	8
tt0026514	7.2	8
tt0026516	7.3	20
tt0026517	7.6	17
tt0026518	8.2	11
tt0026519	7.0	908
tt0026520	4.8	8
tt0026521	7.1	13
tt0026523	6.1	217
tt0026524	6.8	92
tt0026525	6.3	250
tt0026527	8.2	5
tt0026529	7.5	4993
tt0026530	7.9	22
tt0026531	5.5	24
tt0026532	5.4	58
tt0026533	4.6	62
tt0026534	6.2	504
tt0026535	5.8	13
tt0026536	5.5	37
tt0026538	6.8	17
tt0026539	5.9	43
tt0026540	5.8	24
tt0026541	6.7	16
tt0026542	6.4	126
tt0026543	7.2	40
tt0026545	7.6	12
tt0026546	8.1	8
tt0026549	6.7	92
tt0026551	6.5	68
tt0026553	6.5	101
tt0026555	6.4	5
tt0026556	6.6	116
tt0026557	7.8	8
tt0026558	5.8	78
tt0026560	7.5	29
tt0026562	6.9	29
tt0026563	4.3	26
tt0026564	7.6	1013
tt0026565	7.6	30
tt0026566	5.3	6
tt0026567	5.9	15
tt0026568	4.3	10
tt0026569	6.6	125
tt0026570	5.1	9
tt0026571	6.5	102
tt0026572	6.2	44
tt0026573	7.3	115
tt0026574	6.9	13
tt0026575	6.4	70
tt0026576	6.6	11
tt0026578	7.0	20
tt0026579	6.2	18
tt0026580	7.0	483
tt0026581	7.6	8
tt0026583	6.8	31
tt0026584	6.8	22
tt0026588	7.3	37
tt0026591	5.6	33
tt0026592	6.0	6
tt0026593	6.2	69
tt0026594	5.5	19
tt0026595	6.6	16
tt0026596	6.9	21
tt0026597	4.9	30
tt0026598	5.6	61
tt0026599	5.9	102
tt0026601	6.5	112
tt0026602	5.6	38
tt0026605	6.5	782
tt0026606	6.9	100
tt0026607	6.2	328
tt0026608	5.8	36
tt0026609	6.1	90
tt0026610	6.3	52
tt0026611	5.7	6
tt0026612	5.0	55
tt0026614	5.1	343
tt0026615	7.5	29
tt0026616	5.7	58
tt0026617	6.0	8
tt0026618	7.1	8
tt0026619	6.9	17
tt0026620	6.5	10
tt0026621	6.7	138
tt0026623	7.1	43
tt0026624	8.0	12
tt0026629	7.1	119
tt0026631	7.9	8
tt0026632	6.1	186
tt0026633	5.6	241
tt0026635	5.3	53
tt0026636	5.9	36
tt0026637	6.1	38
tt0026638	7.1	79
tt0026640	6.3	127
tt0026641	6.9	1174
tt0026643	7.3	2254
