tconst	parentTconst	seasonNumber	episodeNumber
tt0336997	tt0441950	8	3
tt0337022	tt0861749	3	6
tt0337041	tt0989125	4	34
tt0337104	tt0989125	4	25
tt0337119	tt0907694	1	39
tt0337213	tt1659182	1	9
tt0337248	tt0165042	4	5
tt0337263	tt0334871	3	2
tt0337322	tt0989125	5	4
tt0337327	tt0207932	1	24
tt0337328	tt0207932	1	19
tt0337361	tt1037716	\N	\N
tt0337508	tt3776668	13	3
tt0337509	tt3776668	8	2
tt0337510	tt3776668	5	3
tt0337645	tt0287857	1	4
tt0337700	tt0075471	3	7
tt0337740	tt1043090	\N	\N
tt0337805	tt0166458	5	11
tt0337816	tt0985040	1	3
tt0337834	tt1049304	5	13
tt0337869	tt1049304	4	9
tt0337870	tt5567202	1	7
tt0337871	tt5567202	1	4
tt0337872	tt5567202	1	6
tt0337883	tt0889263	1	2
tt0337884	tt0889263	1	3
tt0337885	tt0896664	1	2
tt0337886	tt0896664	1	1
tt0337893	tt0348892	1	1
tt0337902	tt0795174	15	9
tt0337904	tt0115122	1	39
tt0337905	tt0115122	1	38
tt0337906	tt0115122	1	37
tt0337915	tt0080231	1	9
tt0337920	tt0294064	\N	\N
tt0337928	tt1049304	4	5
tt0337931	tt0815352	\N	\N
tt0337938	tt0920489	4	1
tt0337946	tt0463399	5	34
tt0337951	tt0165592	14	12
tt0337955	tt0147760	7	4
tt0337956	tt0147760	7	2
tt0337957	tt0147760	7	3
tt0337968	tt0463399	\N	\N
tt0337989	tt0874534	1	3
tt0338004	tt1049304	5	4
tt0338009	tt2293681	1	2
tt0338014	tt1049304	6	3
tt0338039	tt1049304	7	2
tt0338054	tt0165592	13	10
tt0338100	tt0297626	10	8
tt0338124	tt0287857	1	2
tt0338138	tt0165592	12	5
tt0338144	tt0098929	3	20
tt0338158	tt0092322	\N	\N
tt0338206	tt0463399	6	33
tt0338222	tt0159876	31	2
tt0338269	tt0166458	5	4
tt0338272	tt0762803	7	6
tt0338349	tt0069620	5	5
tt0338403	tt1049304	5	7
tt0338414	tt0846838	1	7
tt0338462	tt0463399	2	25
tt0338465	tt0112182	1	1
tt0338485	tt0806910	1	511
tt0338507	tt0896679	1	3
tt0338509	tt1092047	1	2
tt0338510	tt1092047	1	5
tt0338523	tt0166458	6	7
tt0338529	tt0896681	1	14
tt0338688	tt0092322	\N	\N
tt0338689	tt0092322	\N	\N
tt0338744	tt0275822	1	1
tt0338745	tt0275822	\N	\N
tt0338746	tt0275822	2	13
tt0338872	tt0920489	4	2
tt0338877	tt0075471	3	2
tt0338957	tt0889408	1	4
tt0339082	tt0144050	10	13
tt0339205	tt0896232	\N	\N
tt0339206	tt0896232	\N	\N
tt0339273	tt0386213	1	0
tt0339289	tt0234830	1	5
tt0339355	tt0463399	\N	\N
tt0339430	tt3797766	\N	\N
tt0339442	tt0362357	1	0
tt0339574	tt1528548	6	4
tt0339590	tt0069620	5	3
tt0339650	tt0092322	\N	\N
tt0339685	tt0396958	1	2
tt0339686	tt0396958	1	6
tt0339687	tt0396958	1	1
tt0339688	tt0396958	1	4
tt0339689	tt0396958	1	3
tt0339690	tt0396958	1	8
tt0339691	tt0396958	1	7
tt0339692	tt0396958	1	5
tt0339722	tt0793361	10	2
tt0339750	tt0202179	15	5
tt0339814	tt0207932	1	23
tt0339818	tt1092047	1	3
tt0339819	tt1092047	1	8
tt0339895	tt0985040	4	5
tt0339933	tt0463399	\N	\N
tt0340052	tt0920489	4	3
tt0340072	tt1686687	\N	\N
tt0340088	tt0375390	\N	\N
tt0340107	tt0463399	6	34
tt0340237	tt0463399	2	6
tt0340244	tt2309461	1	5
tt0340293	tt0806901	14	4
tt0340323	tt3673792	\N	\N
tt0340339	tt0092322	\N	\N
tt0340349	tt0358883	1	3
tt0340385	tt0334871	1	3
tt0340388	tt0806910	1	514
tt0340907	tt0806901	32	1
tt0341098	tt0429290	12	24
tt0341197	tt1511543	5	1
tt0341237	tt0275822	\N	\N
tt0341238	tt0275822	1	2
tt0341239	tt0275822	1	5
tt0341240	tt0275822	1	4
tt0341267	tt5567202	1	3
tt0341268	tt5567202	1	8
tt0341309	tt0815352	\N	\N
tt0341310	tt0815352	\N	\N
tt0341316	tt0920489	4	4
tt0341339	tt0202179	7	4
tt0341352	tt0426772	1	5
tt0341360	tt3673792	\N	\N
tt0341422	tt2293681	1	1
tt0341423	tt0052511	1	26
tt0341441	tt0341718	\N	\N
tt0341442	tt1528548	7	2
tt0341507	tt1686687	\N	\N
tt0341599	tt0990935	2	3
tt0341632	tt7000188	1	6
tt0341996	tt0200358	35	5
tt0342104	tt5567202	1	1
tt0342199	tt0815352	\N	\N
tt0342200	tt0815352	\N	\N
tt0342201	tt0815352	\N	\N
tt0342202	tt0815352	\N	\N
tt0342319	tt0364151	17	8
tt0342401	tt1519943	\N	\N
tt0342447	tt0066213	1	3
tt0342485	tt0861749	3	17
tt0342603	tt0861749	5	4
tt0342730	tt0861749	8	6
tt0342758	tt0861749	4	5
tt0342800	tt0094416	15	6
tt0342831	tt0861749	3	8
tt0342886	tt0094416	15	9
tt0342894	tt0806901	24	7
tt0342939	tt0364151	17	7
tt0342977	tt3055314	\N	\N
tt0343036	tt0167606	1	3
tt0343110	tt0861749	8	3
tt0343184	tt0880565	1	7
tt0343222	tt0112239	3	2
tt0343367	tt0075471	7	4
tt0343386	tt0084978	1	1
tt0343407	tt0861749	4	1
tt0343525	tt0849411	\N	\N
tt0343534	tt0815352	\N	\N
tt0343536	tt0202179	15	7
tt0343550	tt0075471	2	2
tt0343579	tt0202179	16	3
tt0343580	tt0075471	10	2
tt0343592	tt0075471	7	3
tt0343711	tt0202179	14	7
tt0343742	tt1043408	1	7
tt0343786	tt0861749	4	3
tt0343805	tt0176357	5	10
tt0344057	tt1049304	8	2
tt0344103	tt1686687	\N	\N
tt0344104	tt7263982	\N	\N
tt0344160	tt7829286	\N	\N
tt0344205	tt0075471	9	4
tt0344219	tt0176357	3	5
tt0344261	tt0202179	15	8
tt0344411	tt0246619	1	13
tt0344418	tt1015569	2	2
tt0344516	tt1780701	\N	\N
tt0344567	tt1008628	1	7
tt0344810	tt0075471	6	4
tt0344858	tt0159876	\N	\N
tt0344954	tt3805856	\N	\N
tt0344957	tt0463399	3	21
tt0345049	tt0815352	\N	\N
tt0345050	tt0815353	\N	\N
tt0345051	tt0815352	\N	\N
tt0345052	tt0815352	\N	\N
tt0345053	tt0815352	\N	\N
tt0345054	tt0815352	\N	\N
tt0345099	tt0147760	7	5
tt0345115	tt0441831	1	1
tt0345143	tt0985264	1	5
tt0345150	tt3782658	\N	\N
tt0345224	tt3805856	\N	\N
tt0345379	tt0075471	1	2
tt0345530	tt0841927	1	59
tt0345531	tt0841927	1	62
tt0345532	tt0841927	1	61
tt0345607	tt0046593	4	22
tt0345611	tt5884844	\N	\N
tt0345873	tt0907694	1	40
tt0345881	tt0125644	1	0
tt0345897	tt0847709	1	11
tt0346085	tt0768816	1	11
tt0346166	tt3776668	2	4
tt0346167	tt3776668	11	1
tt0346219	tt0487276	\N	\N
tt0346277	tt0298665	12	4
tt0346381	tt0176095	6	0
tt0346469	tt0092322	\N	\N
tt0346498	tt0312085	1	6
tt0346503	tt0098889	1	4
tt0346523	tt0199184	27	2
tt0346532	tt0048845	30	66
tt0346547	tt0218768	2	3
tt0346613	tt0341798	3	27
tt0346635	tt0463399	\N	\N
tt0346683	tt1063369	1	15
tt0346722	tt0294064	\N	\N
tt0346755	tt0815353	\N	\N
tt0346790	tt0161126	10	10
tt0346844	tt0222545	1	2
tt0346845	tt0222545	1	1
tt0346863	tt0989125	3	12
tt0346869	tt0463399	\N	\N
tt0346884	tt0161126	10	14
tt0346932	tt0132666	44	26
tt0346959	tt0177455	\N	\N
tt0347009	tt0161126	14	11
tt0347104	tt0463399	\N	\N
tt0347123	tt0389571	\N	\N
tt0347166	tt0202179	12	7
tt0347178	tt1229946	12	2
tt0347220	tt0218768	2	4
tt0347251	tt0896232	\N	\N
tt0347252	tt0896232	\N	\N
tt0347287	tt0092322	\N	\N
tt0347460	tt0341777	1	1
tt0347533	tt0218768	2	2
tt0347620	tt1616357	1	3
tt0347625	tt0165042	27	5
tt0347897	tt0161126	10	7
tt0347916	tt0077076	23	1
tt0347947	tt0248645	2	2
tt0347978	tt1403933	1	4
tt0348034	tt0096697	1	1
tt0348049	tt0046593	25	21
tt0348065	tt3782658	\N	\N
tt0348108	tt0121027	25	6
tt0348119	tt0927691	\N	\N
tt0348123	tt0161126	10	16
tt0348133	tt0860267	1	21
tt0348239	tt0207932	1	43
tt0348263	tt0202206	\N	\N
tt0348268	tt0806910	1	536
tt0348285	tt3782658	\N	\N
tt0348287	tt0167732	\N	\N
tt0348326	tt1049304	8	3
tt0348334	tt0446859	2	28
tt0348419	tt0176357	2	11
tt0348462	tt3776668	13	2
tt0348463	tt3776668	2	3
tt0348464	tt3776668	9	1
tt0348465	tt3776668	6	4
tt0348466	tt3776668	1	2
tt0348467	tt3776668	2	2
tt0348468	tt3776668	1	3
tt0348469	tt3776668	2	1
tt0348470	tt3776668	3	1
tt0348487	tt0177455	\N	\N
tt0348502	tt3805856	\N	\N
tt0348508	tt0270792	3	1
tt0348549	tt0821065	9	2
tt0348587	tt0224861	2	9
tt0348600	tt3805856	\N	\N
tt0348680	tt0106078	1	2
tt0348739	tt0907694	1	41
tt0348756	tt0806910	1	516
tt0348757	tt0806910	1	515
tt0348758	tt0806910	1	517
tt0348767	tt0207932	1	44
tt0348776	tt7263982	\N	\N
tt0348885	tt0364151	17	1
tt0349091	tt0463399	\N	\N
tt0349114	tt0497071	1	6
tt0349134	tt0821060	1	13
tt0349141	tt0050013	1	3
tt0349180	tt0115122	1	40
tt0349344	tt4952142	\N	\N
tt0349354	tt1686687	\N	\N
tt0349444	tt1780701	\N	\N
tt0349483	tt1213665	1	92
tt0349531	tt0042141	5	13
tt0349611	tt0297626	3	10
tt0349622	tt0896232	\N	\N
tt0349623	tt0896232	\N	\N
tt0349624	tt0896232	\N	\N
tt0349639	tt0165592	4	3
tt0349661	tt0159876	31	4
tt0349771	tt0167644	1	38
tt0349772	tt0167644	1	37
tt0349797	tt0809273	\N	\N
tt0349896	tt1686687	\N	\N
tt0350102	tt0096658	7	6
tt0350156	tt0874686	1	23
tt0350187	tt0881381	1	2
tt0350192	tt0806910	1	521
tt0350253	tt1686687	\N	\N
tt0350375	tt0112239	1	5
tt0350435	tt0408403	1	2
tt0350524	tt1213665	1	91
tt0350595	tt0881381	1	4
tt0350633	tt0821065	5	4
tt0350749	tt0463399	\N	\N
tt0351068	tt3797766	\N	\N
tt0351109	tt0896232	\N	\N
tt0351110	tt0896232	\N	\N
tt0351111	tt0896232	\N	\N
tt0351298	tt0046593	2	14
tt0351373	tt1686687	\N	\N
tt0351801	tt0334871	2	1
tt0351802	tt0334871	3	1
tt0351911	tt1686687	\N	\N
tt0351925	tt0357400	1	9
tt0351937	tt0790397	1	6
tt0352070	tt0312093	2	1
tt0352165	tt0486531	\N	\N
tt0352179	tt0050013	3	5
tt0352195	tt0390783	9	2
tt0352204	tt0463399	\N	\N
tt0352280	tt0202179	4	7
tt0352379	tt3782710	\N	\N
tt0352382	tt0159876	31	11
tt0352384	tt1686687	\N	\N
tt0352389	tt0050013	2	1
tt0352453	tt0200358	40	12
tt0352582	tt0130416	2	12
tt0352628	tt1616357	1	2
tt0352729	tt0806901	32	3
tt0352730	tt0806901	32	2
tt0352738	tt0390783	9	3
tt0352767	tt0050013	1	8
tt0352813	tt0338411	1	3
tt0352853	tt1049304	4	12
tt0352862	tt0874684	1	14
tt0352868	tt0242203	4	5
tt0352870	tt0200379	\N	\N
tt0352880	tt0860267	1	22
tt0352984	tt0390783	9	4
tt0353097	tt0353055	\N	\N
tt0353107	tt0284718	2	20
tt0353159	tt2591584	\N	\N
tt0353181	tt1686687	\N	\N
tt0353339	tt3782658	\N	\N
tt0353378	tt1686687	\N	\N
tt0353393	tt0132666	45	6
tt0353394	tt7252940	\N	\N
tt0353395	tt7252940	\N	\N
tt0353397	tt7252940	\N	\N
tt0353408	tt3662072	\N	\N
tt0353418	tt0815353	\N	\N
tt0353557	tt0896232	\N	\N
tt0353558	tt0896232	\N	\N
tt0353559	tt0896232	\N	\N
tt0353560	tt0896232	\N	\N
tt0353577	tt0384776	\N	\N
tt0353589	tt2591584	\N	\N
tt0353628	tt0159876	31	9
tt0353657	tt1686687	\N	\N
tt0353745	tt1916275	\N	\N
tt0353957	tt0907694	1	42
tt0353981	tt0338411	1	2
tt0354080	tt0166423	6	2
tt0354083	tt0088621	17	5
tt0354084	tt0088621	17	4
tt0354088	tt0806910	1	525
tt0354138	tt1686687	\N	\N
tt0354167	tt0242203	4	3
tt0354177	tt0353090	\N	\N
tt0354188	tt1686687	\N	\N
tt0354357	tt0354342	\N	\N
tt0354375	tt0965701	1	5
tt0354442	tt0353090	\N	\N
tt0354464	tt0497480	3	4
tt0354465	tt0497480	3	7
tt0354466	tt0497480	4	4
tt0354499	tt3662072	\N	\N
tt0354541	tt7252940	\N	\N
tt0354542	tt7252940	\N	\N
tt0354543	tt7252940	\N	\N
tt0354545	tt7252940	\N	\N
tt0354546	tt0353090	\N	\N
tt0354562	tt0463399	5	6
tt0354653	tt0896232	\N	\N
tt0354676	tt3662072	\N	\N
tt0354702	tt0883777	\N	\N
tt0354716	tt1179310	\N	\N
tt0354719	tt0167644	1	42
tt0354767	tt1784086	1	5
tt0354769	tt0463399	\N	\N
tt0354800	tt1686687	\N	\N
tt0354872	tt0463399	\N	\N
tt0354997	tt0896680	1	2
tt0355023	tt0463399	\N	\N
tt0355045	tt0046637	1	5
tt0355057	tt0112239	3	7
tt0355228	tt1686687	\N	\N
tt0355244	tt7906134	\N	\N
tt0355302	tt0463399	\N	\N
tt0355305	tt1063369	1	1
tt0355341	tt0497480	2	11
tt0355418	tt1686687	\N	\N
tt0355498	tt1390697	1	2
tt0355508	tt1519943	\N	\N
tt0355574	tt0896232	\N	\N
tt0355603	tt3797766	\N	\N
tt0355851	tt1369743	\N	\N
tt0355930	tt1686687	\N	\N
tt0355964	tt0463399	4	17
tt0356051	tt0081933	1	24
tt0356191	tt0176357	1	15
tt0356307	tt0172026	1	168
tt0356315	tt3662072	\N	\N
tt0356318	tt0092322	\N	\N
tt0356357	tt7599836	\N	\N
tt0356454	tt1063369	1	9
tt0356455	tt1063369	1	11
tt0356474	tt0092322	\N	\N
tt0356511	tt1781127	\N	\N
tt0356562	tt0841929	1	34
tt0356580	tt0492513	\N	\N
tt0356638	tt0841929	1	33
tt0356681	tt0926182	\N	\N
tt0356765	tt0364151	5	8
tt0356794	tt0841929	1	30
tt0356795	tt0820333	4	4
tt0356804	tt0841929	1	1
tt0356812	tt3673792	\N	\N
tt0356848	tt0348892	1	3
tt0356921	tt1015563	2	2
tt0356928	tt0841929	1	31
tt0356969	tt0352084	\N	\N
tt0357027	tt0202206	\N	\N
tt0357034	tt0806901	32	4
tt0357094	tt1780701	\N	\N
tt0357107	tt1124022	\N	\N
tt0357109	tt0907694	1	43
tt0357141	tt2843908	\N	\N
tt0357142	tt0260651	1	5
tt0357147	tt0841929	1	32
tt0357151	tt3782710	\N	\N
tt0357187	tt1686687	\N	\N
tt0357206	tt0841929	1	35
tt0357223	tt0806910	1	520
tt0357224	tt0806910	1	518
tt0357268	tt2591584	\N	\N
tt0357732	tt0346237	31	2
tt0357780	tt0165592	10	27
tt0357785	tt0498964	2	5
tt0357816	tt0212699	8	8
tt0357877	tt1179310	\N	\N
tt0357995	tt0820333	5	1
tt0358032	tt1686687	\N	\N
tt0358150	tt1213665	1	93
tt0358201	tt1399159	\N	\N
tt0358202	tt1399159	\N	\N
tt0358245	tt0790397	2	8
tt0358330	tt0178131	4	10
tt0358355	tt7599836	\N	\N
tt0358365	tt0212698	4	16
tt0358392	tt0463399	3	33
tt0358499	tt0341800	\N	\N
tt0358506	tt0809273	\N	\N
tt0358584	tt0881381	1	1
tt0358602	tt0364151	17	6
tt0358681	tt0806904	1	16
tt0358753	tt0172046	\N	\N
tt0358909	tt0092322	\N	\N
tt0358912	tt0092322	\N	\N
tt0358913	tt0092322	\N	\N
tt0359016	tt0889263	1	4
tt0359017	tt0463399	\N	\N
tt0359034	tt0115122	1	41
tt0359085	tt1612961	1	6
tt0359094	tt0497480	7	6
tt0359138	tt0831400	3	3
tt0359183	tt0108749	9	3
tt0359184	tt0108749	9	1
tt0359185	tt0108749	9	2
tt0359307	tt0985040	6	2
tt0359347	tt1390697	1	3
tt0359403	tt0045395	10	27
tt0359448	tt0202179	13	5
tt0359476	tt0988820	2	1
tt0359480	tt0896232	\N	\N
tt0359481	tt0896232	\N	\N
tt0359599	tt1780701	\N	\N
tt0359605	tt1686687	\N	\N
tt0359610	tt0165042	15	3
tt0359742	tt1616357	1	6
tt0359812	tt0214343	\N	\N
tt0359827	tt0092322	\N	\N
tt0359845	tt0806901	32	5
tt0359910	tt0297621	3	5
tt0359933	tt0196262	\N	\N
tt0360011	tt0874684	1	13
tt0360057	tt0088621	19	6
tt0360058	tt0088621	19	1
tt0360064	tt0806910	1	527
tt0360068	tt1605494	1	3
tt0360193	tt0463399	\N	\N
tt0360330	tt0092322	\N	\N
tt0360441	tt0115122	1	42
tt0360500	tt0202179	2	4
tt0360541	tt0346237	31	1
tt0360555	tt0463399	\N	\N
tt0360893	tt0446859	1	2
tt0360947	tt1063369	1	2
tt0361013	tt0281488	\N	\N
tt0361078	tt0167644	1	43
tt0361165	tt0412113	1	1
tt0361280	tt0092322	\N	\N
tt0361281	tt0092322	\N	\N
tt0361283	tt0092322	\N	\N
tt0361533	tt1780701	\N	\N
tt0361630	tt0275822	9	16
tt0361660	tt0463399	\N	\N
tt0361678	tt0463399	5	35
tt0361684	tt3062866	1	21
tt0361923	tt0446859	1	5
tt0361938	tt0106078	3	23
tt0361942	tt0938493	1	1
tt0362032	tt0806901	5	4
tt0362074	tt0103520	12	29
tt0362094	tt1134887	1	2
tt0362168	tt7252940	\N	\N
tt0362181	tt0927691	1	1
tt0362182	tt0927691	1	13
tt0362183	tt0927691	1	20
tt0362184	tt0927691	1	21
tt0362185	tt0927691	\N	\N
tt0362186	tt0927691	\N	\N
tt0362187	tt0927691	\N	\N
tt0362188	tt0927691	\N	\N
tt0362189	tt0927691	\N	\N
tt0362190	tt0927691	\N	\N
tt0362191	tt0927691	\N	\N
tt0362195	tt0366021	1	1
tt0362215	tt0088621	13	1
tt0362217	tt0075471	1	9
tt0362239	tt0446859	1	11
tt0362254	tt0207932	1	38
tt0362301	tt0446859	1	6
tt0362393	tt0092322	\N	\N
tt0362442	tt0821060	1	14
tt0362453	tt0310767	1	2
tt0362485	tt7829286	\N	\N
tt0362515	tt0497480	7	1
tt0362635	tt0200358	12	8
tt0362640	tt1686687	\N	\N
tt0362663	tt0318220	6	10
tt0362807	tt0907688	1	1
tt0362891	tt0408403	1	4
tt0362897	tt0907824	1	1
tt0362917	tt1686687	\N	\N
tt0362934	tt0186766	1	1
tt0362935	tt0186766	1	6
tt0362972	tt0891405	1	2
tt0362973	tt0891405	1	1
tt0363014	tt4652642	1	1
tt0363033	tt0364151	13	4
tt0363042	tt0463399	\N	\N
tt0363091	tt0874686	1	24
tt0363107	tt0239195	4	15
tt0363108	tt0239195	5	15
tt0363117	tt0806910	1	532
tt0363118	tt0806910	1	526
tt0363169	tt0790397	1	7
tt0363231	tt0112239	1	3
tt0363232	tt0112239	3	1
tt0363233	tt0279591	1	5
tt0363245	tt0874534	1	4
tt0363346	tt0896232	\N	\N
tt0363483	tt0463399	1	17
tt0363506	tt0294064	\N	\N
tt0363533	tt1063369	1	25
tt0363550	tt0762803	7	14
tt0363600	tt0235918	3	9
tt0363702	tt0896232	\N	\N
tt0363703	tt0896232	\N	\N
tt0363722	tt0094416	5	4
tt0363724	tt0159876	30	2
tt0363844	tt1043199	4	3
tt0363957	tt0086699	7	7
tt0364027	tt0874686	1	25
tt0364060	tt0202179	7	2
tt0364073	tt0233120	\N	\N
tt0364110	tt0364151	4	8
tt0364423	tt0400037	1	1
tt0364437	tt0367344	1	1
tt0364763	tt1043090	\N	\N
tt0364894	tt1511543	7	1
tt0364919	tt0092322	\N	\N
tt0365015	tt0288347	\N	\N
tt0365040	tt0058853	1	166
tt0365069	tt0202179	10	4
tt0365083	tt0075471	7	1
tt0365123	tt0224861	2	11
tt0365143	tt0297626	6	3
tt0365261	tt0075471	3	4
tt0365389	tt0463399	2	11
tt0365458	tt0380124	1	1
tt0365495	tt0096657	1	7
tt0365532	tt0408403	1	1
tt0365533	tt0408403	1	3
tt0365559	tt0149314	4	13
tt0365688	tt0463399	7	15
tt0365706	tt0463399	\N	\N
tt0365717	tt0338411	1	4
tt0365740	tt0075471	2	1
tt0365779	tt0075471	1	11
tt0365877	tt0094416	14	11
tt0365936	tt0075471	1	5
tt0366000	tt0447779	\N	\N
tt0366067	tt0200358	32	17
tt0366089	tt0096695	2	1
tt0366135	tt0092322	\N	\N
tt0366181	tt2591584	\N	\N
tt0366260	tt0288347	\N	\N
tt0366356	tt3662072	\N	\N
tt0366357	tt1686687	\N	\N
tt0366369	tt0835398	1	41
tt0366381	tt1399145	\N	\N
tt0366391	tt0874534	1	5
tt0366456	tt3748852	1	17
tt0366483	tt0299302	2	13
tt0366484	tt0299302	4	6
tt0366592	tt2897576	1	4
tt0366634	tt1686687	\N	\N
tt0366692	tt0300792	2	11
tt0366756	tt0165592	13	17
tt0366769	tt3662072	\N	\N
tt0366836	tt3748852	1	15
tt0366906	tt3654312	\N	\N
tt0366909	tt0806901	32	6
tt0366924	tt3662072	\N	\N
tt0366946	tt0353055	\N	\N
tt0366947	tt1628029	\N	\N
tt0366948	tt1628029	\N	\N
tt0366949	tt0353055	\N	\N
tt0366950	tt1628029	\N	\N
tt0366951	tt0353055	\N	\N
tt0366952	tt1628029	\N	\N
tt0366953	tt0353055	\N	\N
tt0366954	tt0353055	\N	\N
tt0366955	tt0353055	\N	\N
tt0367124	tt0806910	1	545
tt0367131	tt1686687	\N	\N
tt0367222	tt0318220	7	12
tt0367242	tt0297626	5	4
tt0367267	tt4674754	\N	\N
tt0367309	tt0103356	11	1
tt0367465	tt0092322	\N	\N
tt0367517	tt0275822	2	1
tt0367543	tt0280239	\N	\N
tt0367555	tt0364151	19	7
tt0367576	tt1686687	\N	\N
tt0367603	tt1686687	\N	\N
tt0367615	tt0497480	3	6
tt0367616	tt0497480	5	16
tt0367622	tt0335704	20	2
tt0367625	tt0446859	1	8
tt0367673	tt1399145	\N	\N
tt0367720	tt0092322	\N	\N
tt0367727	tt0898240	1	3
tt0367851	tt1229946	14	3
tt0367856	tt0463399	\N	\N
tt0367888	tt0896232	\N	\N
tt0367889	tt0896232	\N	\N
tt0367890	tt0896232	\N	\N
tt0367903	tt1686687	\N	\N
tt0368048	tt3662072	\N	\N
tt0368066	tt2591584	\N	\N
tt0368097	tt1686687	\N	\N
tt0368147	tt0200358	40	10
tt0368200	tt0353055	\N	\N
tt0368201	tt0353055	\N	\N
tt0368202	tt0353055	\N	\N
tt0368203	tt0353055	\N	\N
tt0368204	tt0353055	\N	\N
tt0368205	tt0353055	\N	\N
tt0368206	tt0353055	\N	\N
tt0368207	tt0353055	\N	\N
tt0368270	tt0177455	\N	\N
tt0368273	tt0446859	1	9
tt0368283	tt0149314	7	5
tt0368327	tt0806910	1	529
tt0368438	tt0446859	1	7
tt0368467	tt4674754	\N	\N
tt0368556	tt0092322	\N	\N
tt0368604	tt0310767	1	3
tt0368605	tt0310767	1	4
tt0368638	tt3662072	\N	\N
tt0368695	tt0896667	3	1
tt0368696	tt1399145	\N	\N
tt0368697	tt1399145	\N	\N
tt0368712	tt2591584	\N	\N
tt0368720	tt0108810	2	5
tt0368738	tt2591584	\N	\N
tt0368744	tt0057751	1	0
tt0368787	tt1686687	\N	\N
tt0368804	tt1686687	\N	\N
tt0368820	tt0370227	1	8
tt0368877	tt0762803	8	1
tt0368922	tt0388574	\N	\N
tt0368935	tt3662072	\N	\N
tt0368944	tt0353055	\N	\N
tt0368945	tt0353055	\N	\N
tt0368946	tt0353055	\N	\N
tt0368963	tt1686687	\N	\N
tt0369067	tt3662072	\N	\N
tt0369198	tt0092322	\N	\N
tt0369199	tt0092322	\N	\N
tt0369248	tt0485176	\N	\N
tt0369252	tt1686687	\N	\N
tt0369327	tt3662072	\N	\N
tt0369537	tt1229946	13	4
tt0369538	tt1229946	7	5
tt0369539	tt1229946	14	5
tt0369561	tt0167614	\N	\N
tt0369606	tt1686687	\N	\N
tt0369619	tt0165592	10	20
tt0369626	tt0346222	1	18
tt0369648	tt1729107	1	1
tt0369817	tt0485176	\N	\N
tt0370006	tt1605494	1	5
tt0370026	tt0331805	1	1
tt0370030	tt0177455	\N	\N
tt0370104	tt0370105	2	1
tt0370112	tt0270792	4	1
tt0370175	tt3797766	\N	\N
tt0370246	tt0092322	\N	\N
tt0370247	tt0092322	\N	\N
tt0370248	tt0092322	\N	\N
tt0370249	tt0092322	\N	\N
tt0370288	tt0463399	\N	\N
tt0370301	tt0154053	\N	\N
tt0370418	tt5955168	3	3
tt0370426	tt0906366	1	1
tt0370742	tt1229946	14	4
tt0370780	tt1686687	\N	\N
tt0370814	tt0463399	\N	\N
tt0370952	tt0463399	\N	\N
tt0371091	tt0341915	\N	\N
tt0371223	tt1229946	15	2
tt0371250	tt0281488	\N	\N
tt0371298	tt0806910	1	535
tt0371299	tt0806910	1	530
tt0371300	tt0806910	1	533
tt0371504	tt0092322	\N	\N
tt0371522	tt0202179	18	4
tt0371740	tt0094416	4	12
tt0371824	tt0849411	\N	\N
tt0371928	tt0149439	\N	\N
tt0371994	tt0202179	10	3
tt0372123	tt1686687	\N	\N
tt0372219	tt0906366	\N	\N
tt0372288	tt0463399	\N	\N
tt0372327	tt0149439	\N	\N
tt0372354	tt3662072	\N	\N
tt0372437	tt0463399	3	6
tt0372513	tt0094416	15	11
tt0372613	tt0880565	1	8
tt0372745	tt0092322	\N	\N
tt0372746	tt0092322	\N	\N
tt0372759	tt1686687	\N	\N
tt0372838	tt0852610	1	7
tt0372839	tt0852610	1	5
tt0372840	tt0852610	1	2
tt0372841	tt0852610	1	3
tt0372842	tt0852610	1	6
tt0372843	tt0852610	1	4
tt0372844	tt0852610	1	1
tt0372973	tt1229946	3	13
tt0373043	tt0092322	\N	\N
tt0373348	tt0092322	\N	\N
tt0373681	tt0485176	\N	\N
tt0373694	tt1686687	\N	\N
tt0373794	tt0224861	2	19
tt0373819	tt0933880	\N	\N
tt0373829	tt1686687	\N	\N
tt0374119	tt1313062	1	4
tt0374152	tt0212698	4	21
tt0374173	tt0168286	3	5
tt0374219	tt1049304	2	7
tt0374222	tt0167644	1	44
tt0374268	tt0806910	1	537
tt0374328	tt0756176	\N	\N
tt0374477	tt4505410	1	1
tt0374582	tt0497480	3	10
tt0374624	tt0896667	4	2
tt0374719	tt0840891	10	8
tt0374993	tt0353055	\N	\N
tt0374994	tt0353055	\N	\N
tt0374995	tt0353055	\N	\N
tt0374996	tt0353055	\N	\N
tt0374997	tt0353055	\N	\N
tt0374998	tt0353055	\N	\N
tt0374999	tt0353055	\N	\N
tt0375000	tt0353055	\N	\N
tt0375001	tt0353055	\N	\N
tt0375002	tt0353055	\N	\N
tt0375003	tt0353055	\N	\N
tt0375004	tt0353055	\N	\N
tt0375005	tt0353055	\N	\N
tt0375006	tt0353055	\N	\N
tt0375126	tt0806910	1	558
tt0375127	tt0806910	1	534
tt0375134	tt0313144	\N	\N
tt0375151	tt0896679	1	4
tt0375169	tt0762803	7	19
tt0375180	tt0165592	9	11
tt0375512	tt1520788	1	1
tt0375515	tt4505410	1	2
tt0375525	tt0092322	\N	\N
